"","scan_date","first_seen","last_seen","total","size","times_submitted","harmless_votes","malicious_votes","positives","submission.submitter_country","additional_info.exiftool.FileType","additional_info.androguard.TargetSdkVersion","scans.Bkav.result","scans.Lionic.result","scans.ClamAV.result","scans.CMC.result","scans.CAT-QuickHeal.result","scans.McAfee.result","scans.ALYac.result","scans.Malwarebytes.result","scans.VIPRE.result","scans.Sangfor.result","scans.K7AntiVirus.result","scans.Alibaba.result","scans.K7GW.result","scans.Trustlook.result","scans.Arcabit.result","scans.Baidu.result","scans.Cyren.result","scans.SymantecMobileInsight.result","scans.Symantec.result","scans.ESET-NOD32.result","scans.TrendMicro-HouseCall.result","scans.Avast.result","scans.Cynet.result","scans.Kaspersky.result","scans.BitDefender.result","scans.NANO-Antivirus.result","scans.SUPERAntiSpyware.result","scans.MicroWorld-eScan.result","scans.Rising.result","scans.Ad-Aware.result","scans.Comodo.result","scans.F-Secure.result","scans.DrWeb.result","scans.Zillya.result","scans.TrendMicro.result","scans.McAfee-GW-Edition.result","scans.FireEye.result","scans.Emsisoft.result","scans.Ikarus.result","scans.Avast-Mobile.result","scans.Jiangmin.result","scans.Avira.result","scans.Antiy-AVL.result","scans.Kingsoft.result","scans.Gridinsoft.result","scans.Microsoft.result","scans.ViRobot.result","scans.ZoneAlarm.result","scans.GData.result","scans.BitDefenderFalx.result","scans.AhnLab-V3.result","scans.BitDefenderTheta.result","scans.TACHYON.result","scans.VBA32.result","scans.Zoner.result","scans.Tencent.result","scans.Yandex.result","scans.MAX.result","scans.MaxSecure.result","scans.Fortinet.result","scans.Panda.result","scans.Sophos.result","scans.Elastic.result","scans.AVG.result","scans.Cylance.result","scans.SentinelOne.result"
"110",2021-11-03 07:52:59,2021-10-20 00:56:21,2021-11-03 07:52:59,60,6122851,4,0,0,19,"IT","ZIP",29,NA,NA,NA,NA,"Android.Agent.A4917","Artemis!30049FD14310",NA,NA,NA,NA,NA,"TrojanBanker:Android/Agent.6ae61c10","Trojan ( 00579dc81 )","Android.Malware.Trojan",NA,NA,NA,"AppRisk:Generisk","Trojan.Gen.MBT","a variant of Android/TrojanDropper.Agent.IYT",NA,NA,NA,"HEUR:Trojan-Banker.AndroidOS.Bray.pac",NA,NA,NA,NA,NA,NA,NA,NA,"Android.Spy.4411",NA,NA,"Artemis!Trojan",NA,NA,"Trojan-Dropper.AndroidOS.Agent",NA,"Trojan.Banker.AndroidOS.basg","ANDROID/Dropper.FJKV.Gen",NA,NA,NA,"TrojanSpy:AndroidOS/Bray.A!MTB",NA,NA,NA,"Android.Trojan.InfoStealer.XY",NA,NA,NA,NA,NA,"a.privacy.emial.d",NA,NA,NA,"Android/Agent.IYT!tr",NA,"Andr/Xgen2-ZB",NA,NA,NA,NA
"111",2021-11-03 08:58:14,2019-11-29 00:24:50,2021-11-03 08:58:14,59,4385200,29,0,0,21,"CZ","DEX",NA,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,NA,"Artemis!9761D9D85394",NA,NA,NA,NA,NA,NA,"Trojan ( 0055c41e1 )",NA,NA,NA,"AndroidOS/Trojan.UCXN-2","AppRisk:Generisk","PUA.Gen.2","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,NA,"not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,"Riskware.Android.Ewind.hcuhld",NA,NA,NA,NA,"ApplicUnwnt@#tq2bhhs185cd",NA,"Adware.Mobby.5.origin","Adware.Ewind.Android.13151",NA,"Artemis!PUP",NA,NA,"PUA.AndroidOS.Mobby",NA,NA,NA,"Trojan/Generic.ASMalwAD.11",NA,NA,"Program:Win32/Ymacco.AAA6",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,"Trojan/Android.Hidap.908745",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Hiddad.AEW!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"112",2021-11-03 08:22:22,2021-11-03 08:22:22,2021-11-03 08:22:22,59,3916196,1,0,0,15,"CZ","DEX",NA,NA,NA,NA,NA,NA,"Artemis!F8E1F5741F0D",NA,NA,NA,"Malware.Android-Script.Save.a90dccf5",NA,NA,NA,NA,NA,NA,"AndroidOS/Clicker.I.gen!Eldorado",NA,NA,"a variant of Android/Clicker.JV",NA,"Android:Agent-QEL [PUP]","Malicious (score: 99)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Android.Locker.1274.origin",NA,NA,"Artemis",NA,NA,"AndroidOS.Clicker","Android:Agent-QEL [PUP]",NA,"ANDROID/Clicker.OHK.Gen",NA,NA,NA,"Trojan:AndroidOS/Clicker.B!MTB",NA,NA,NA,NA,"PUP/Android.Agent.1023144",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Clicker.JV!tr",NA,NA,NA,"Android:Agent-QEL [PUP]",NA,NA
"113",2021-11-03 00:37:49,2021-11-03 00:37:49,2021-11-03 00:37:49,59,2669106,1,0,0,20,"CA","ZIP",22,NA,NA,NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,NA,NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"114",2021-11-03 08:38:43,2021-11-03 08:38:43,2021-11-03 08:38:43,61,2249617,1,0,0,16,"CA","ZIP",29,NA,NA,NA,NA,"Android.ScytheSCF.PC","Artemis!9D7989C69E72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AppRisk:Generisk",NA,"a variant of Android/Spy.Agent.BTN",NA,NA,"Malicious (score: 99)","HEUR:Trojan-Spy.AndroidOS.Agent.zq",NA,NA,NA,NA,NA,NA,NA,NA,"Android.SmsSpy.11001",NA,NA,"Artemis",NA,NA,"Trojan.AndroidOS.SmsSpy","Android:Evo-gen [Trj]",NA,"ANDROID/SpyAgent.FKFL.Gen",NA,NA,NA,"Trojan:Script/Sabsik.TE.B!ml",NA,NA,NA,"Android.Riskware.Agent.gGVGX","PUP/Android.FLPrev.1052795",NA,NA,NA,NA,"a.privacy.SexInfoSteal",NA,NA,NA,"Android/Agent.BTN!tr.spy",NA,NA,NA,NA,NA,NA
"115",2021-11-03 08:31:47,2021-11-03 08:31:47,2021-11-03 08:31:47,62,2111871,1,0,0,23,"US","ZIP",22,NA,"Adware.AndroidOS.HiddenAd.A!c",NA,NA,"Android.Hiddenad.Abe3a (AdWare)","Artemis!7D5E9382D046",NA,NA,NA,NA,NA,NA,"Trojan ( 0057e8751 )","Android.Malware.General (score:6)",NA,NA,"AndroidOS/Trojan.WHGO-3",NA,NA,"a variant of Android/TrojanDropper.Agent.GZB",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.HiddenAd.ot",NA,"Riskware.Android.HiddenAd.ixddkf",NA,NA,NA,NA,NA,NA,"Android.HiddenAds.1994","Adware.HiddenAd.Android.6863",NA,NA,NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Agent.MER.Gen","Trojan/Generic.ASMalwAD.54",NA,NA,"Trojan:Win32/Phonzy.A!ml",NA,"not-a-virus:HEUR:AdWare.AndroidOS.HiddenAd.fc",NA,"Android.Trojan.Downloader.DN","PUP/Android.FLPrev.1021026",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Adlo.a","Android/Agent.GZB!tr",NA,"Andr/Xgen2-YB",NA,NA,NA,NA
"116",2021-11-03 08:06:13,2018-01-18 11:53:01,2021-11-03 08:06:13,59,5988,3,0,0,24,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Generic.C!c",NA,NA,NA,"Artemis!7199C8E5EF83",NA,NA,NA,"Malware.Generic-Script.Save.8626e7b1",NA,NA,"Trojan ( 0051a3c71 )",NA,NA,NA,"AndroidOS/GhostPush.C.gen!Eldorado",NA,"Trojan.Gen.2","a variant of Android/TrojanDropper.Shedun.V",NA,"Android:Revo-OU [Trj]","Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,"Trojan.Android.MLW.ebzlbe",NA,NA,NA,NA,NA,NA,"Android.DownLoader.329.origin",NA,NA,"Artemis!Trojan",NA,NA,"Trojan-Dropper.AndroidOS.Shedun","Android:Shedun-V [Trj]",NA,"ANDROID/Agent.hutg","Trojan/Generic.ASBOL.A0C1",NA,NA,"TrojanDropper:AndroidOS/Shedun.A!MTB",NA,NA,NA,NA,"PUP/Android.Agent.839002",NA,NA,NA,NA,"Dos.Trojan-dropper.Piom.Agld",NA,"malware (ai score=95)","Android.wapnor.a","Android/Shedun.AC!tr",NA,NA,NA,"Android:Revo-OU [Trj]",NA,NA
"117",2021-11-03 08:28:35,2018-05-18 01:46:26,2021-11-03 08:28:35,60,5892,2,0,0,25,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Generic.C!c",NA,NA,NA,"Artemis!4A9775227534",NA,NA,NA,"Malware.Generic-Script.Save.896c8094",NA,NA,"Trojan ( 0051a3c71 )",NA,NA,NA,"AndroidOS/GhostPush.C.gen!Eldorado","AppRisk:Generisk","Trojan.Gen.2","a variant of Android/TrojanDropper.Shedun.V",NA,"Android:Revo-OU [Trj]","Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,"Trojan.Android.MLW.ebzlbe",NA,NA,NA,NA,NA,NA,"Android.DownLoader.329.origin",NA,NA,"Artemis!Trojan",NA,NA,"Trojan-Dropper.AndroidOS.Shedun","Android:Shedun-V [Trj]",NA,"ANDROID/Agent.hutg","Trojan/Generic.ASBOL.A0C1",NA,NA,"TrojanDropper:AndroidOS/Shedun.A!MTB",NA,"HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,NA,"PUP/Android.Agent.839002",NA,NA,NA,NA,"Dos.Trojan-dropper.Piom.Pezv",NA,"malware (ai score=95)",NA,"Android/Shedun.AC!tr",NA,NA,NA,"Android:Revo-OU [Trj]",NA,NA
"118",2021-11-03 08:06:25,2021-11-03 08:06:25,2021-11-03 08:06:25,59,586008,1,0,0,17,"CZ","DEX",NA,NA,NA,NA,NA,NA,"Artemis!518D985B5D90",NA,NA,NA,"Malware.Android-Script.Save.557766d0",NA,NA,NA,NA,NA,NA,"AndroidOS/Trojan.EPBY-2",NA,NA,"a variant of Android/Spy.Agent.BAT",NA,"Android:SpyMax-D [Spy]",NA,"HEUR:Trojan-Spy.AndroidOS.SpyNote.an",NA,NA,NA,NA,NA,NA,NA,NA,"Android.Backdoor.685.origin",NA,NA,"Artemis!Trojan",NA,NA,"Trojan.AndroidOS.SpyNote","Android:SpyMax-D [Spy]",NA,NA,NA,NA,NA,"Trojan:AndroidOS/Spynote.E",NA,"HEUR:Trojan-Spy.AndroidOS.SpyNote.d",NA,NA,"Spyware/Android.Agent.888518",NA,NA,NA,NA,NA,NA,NA,"Android.spynote.j","Android/SpyNote.AN!tr.spy",NA,"Andr/Spy-AZW",NA,"Android:SpyMax-D [Spy]",NA,NA
"119",2021-11-03 08:04:19,2021-11-03 08:04:19,2021-11-03 08:04:19,63,14898951,1,0,0,17,"KR","ZIP",22,NA,NA,NA,NA,"Android.Fakecalls.GEN45163",NA,NA,NA,NA,NA,NA,NA,"Trojan ( 0055e4881 )","Android.PUA.DebugKey",NA,NA,"AndroidOS/Trojan.WBAO-9",NA,NA,"a variant of Android/TrojanDropper.Agent.IZK",NA,NA,"Malicious (score: 99)","HEUR:Trojan-Banker.AndroidOS.Fakecalls.k",NA,NA,NA,NA,NA,NA,NA,NA,"Android.Spy.914.origin",NA,NA,NA,NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Banker.FKCG.Gen",NA,NA,NA,"TrojanDropper:AndroidOS/BankerAgent.X",NA,"HEUR:Trojan-Banker.AndroidOS.Fakecalls.k",NA,"Android.Riskware.Agent.JMB","PUP/Android.FLPrev.1039239",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Agent.DSI!tr",NA,"Andr/Xgen2-ZA",NA,NA,NA,NA
"120",2021-11-03 09:00:13,2017-08-06 05:32:54,2021-11-03 09:00:13,59,659384,2,0,0,23,"CZ","DEX",NA,NA,"Adware.AndroidOS.Agent.A!c",NA,NA,NA,"Artemis!CC37847A1E4B",NA,NA,NA,"Malware.Android-Script.Save.6a13d124",NA,NA,"Trojan-Downloader ( 004fb7e81 )",NA,NA,NA,NA,NA,"Trojan.Gen.2","a variant of Android/TrojanDownloader.Agent.FS",NA,"Android:Agent-OVB [Trj]",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Agent.n",NA,"Riskware.Android.Agent.entxvm",NA,NA,NA,NA,"ApplicUnwnt@#2hqtiqttvuauv",NA,"Android.DownLoader.337.origin",NA,NA,"Artemis!PUP",NA,NA,"Trojan.AndroidOS.Hiddenapp","Android:Agent-OVB [Trj]","AdWare.AndroidOS.egzd",NA,"Trojan/Generic.ASMalwAD.6F0",NA,NA,"Ransom:AndroidOS/LockScreen!rfn",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Agent.n",NA,NA,"Trojan/Android.Agent.414435",NA,NA,NA,NA,"Android.Trojan-downloader.Agent.Szbj",NA,NA,"Android.WIN32.Multi.Generic","Android/Agent.FS!tr.dldr",NA,NA,NA,"Android:Agent-OVB [Trj]",NA,NA
"121",2021-11-03 00:27:16,2021-11-03 00:27:16,2021-11-03 00:27:16,62,2669106,1,0,0,17,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp",NA,"a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,NA,NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,NA,NA,NA,NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,NA,NA,NA,NA,NA
"122",2021-11-03 08:06:09,2017-11-20 04:30:10,2021-11-03 08:06:09,59,6008,5,0,0,28,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Wapnor.C!c",NA,NA,NA,"Artemis!623F3D059FE5",NA,NA,NA,"Malware.Android-Script.Save.5e01ff6c",NA,NA,"Trojan ( 0051a3c71 )",NA,NA,NA,"AndroidOS/GhostPush.C.gen!Eldorado",NA,"Trojan.Gen.2","a variant of Android/TrojanDropper.Shedun.V",NA,"Android:Revo-OU [Trj]","Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,"Trojan.Android.MLW.ebzlbe",NA,NA,NA,NA,"Malware@#2dkqrrry7r5jp","Malware.ANDROID/Agent.hutg","Android.DownLoader.329.origin","Dropper.Shedun.Android.155327",NA,"Artemis!Trojan",NA,NA,"Trojan-Dropper.AndroidOS.Shedun","Android:Shedun-V [Trj]",NA,"ANDROID/Agent.hutg","Trojan[Dropper:HEUR]/Android.Piom",NA,NA,"TrojanDropper:AndroidOS/Shedun.A!MTB",NA,"HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,NA,"PUP/Android.Agent.839002",NA,NA,NA,NA,"Dos.Trojan-dropper.Piom.Wlpn",NA,"malware (ai score=99)","Android.wapnor.a","Android/Shedun.AC!tr",NA,NA,NA,"Android:Revo-OU [Trj]",NA,NA
"123",2021-11-03 07:56:14,2017-06-16 08:36:48,2021-11-03 07:56:14,59,6040,2,0,0,21,"CZ","DEX",NA,NA,"Riskware.AndroidOS.Generic.z!c",NA,NA,NA,"Artemis!D71C100730CF",NA,NA,NA,NA,NA,NA,"Trojan ( 0051a3c71 )",NA,NA,NA,"AndroidOS/Trojan.VLSX-6",NA,"Trojan.Gen.2","a variant of Android/TrojanDropper.Shedun.V",NA,"Android:Revo-OU [Trj]","Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,"Trojan.Android.MLW.ebzlbe",NA,NA,NA,NA,"Malware@#2s8zrkklhxyc7",NA,"Android.DownLoader.329.origin",NA,NA,"Artemis!Trojan",NA,NA,"Trojan-Dropper.AndroidOS.Shedun","Android:Shedun-V [Trj]",NA,"ANDROID/Dropper.Shedun.AD.Gen","Trojan/Generic.ASBOL.97F8",NA,NA,"TrojanDropper:AndroidOS/Shedun.A!MTB",NA,NA,NA,NA,"PUP/Android.Shedun.245365",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Shedun.AC!tr",NA,NA,NA,"Android:Revo-OU [Trj]",NA,NA
"124",2021-11-03 08:28:15,2021-11-03 08:28:15,2021-11-03 08:28:15,62,1719960,1,0,0,17,"CA","ZIP",27,NA,NA,NA,NA,"Android.TiFamily.GEN44865 (PUP)","Artemis!F539F058E64D",NA,NA,NA,NA,NA,NA,"Trojan ( 005818341 )","Android.Malware.General (score:9)",NA,NA,NA,"AdLibrary:Generisk",NA,"a variant of Android/Monitor.TiFamily.Q",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:Monitor.AndroidOS.MonitorMinor.l",NA,NA,NA,NA,NA,NA,NA,NA,"Program.MonitorMinor.2.origin",NA,NA,"Artemis",NA,NA,"Monitor.AndroidOS.Bruno","APK:RepMetagen [Trj]",NA,"PUA/ANDR.Agent.FKAC.Gen",NA,NA,NA,NA,NA,"not-a-virus:HEUR:Monitor.AndroidOS.MonitorMinor.l",NA,"Android.Monitor.TiSpy.U","AppCare/Android.Tispy.1030054",NA,NA,NA,NA,NA,NA,NA,NA,"Riskware/Generic.Z.1114DEA!Android",NA,NA,NA,NA,NA,NA
"125",2021-11-03 07:53:30,2021-10-22 12:02:25,2021-11-03 07:53:30,63,3390238,2,0,0,26,"IT","ZIP",29,NA,"Trojan.AndroidOS.Bray.C!c",NA,NA,"Android.SmsThief.GEN44819","Artemis!8A04B268C0AD",NA,NA,NA,NA,NA,"TrojanSpy:Android/Agent.341ac6bc","Trojan ( 00579dc81 )","Android.Malware.Spyware",NA,NA,NA,"AppRisk:Generisk","Trojan.Gen.MBT","a variant of Android/Spy.Agent.BMP",NA,"Android:FakeCop-P [Trj]","Malicious (score: 99)","HEUR:Trojan-Banker.AndroidOS.Bray.j",NA,NA,NA,NA,NA,NA,NA,NA,"Android.Spy.891.origin",NA,NA,"Artemis!Trojan",NA,NA,"Trojan.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/SpyAgent.FJZB.Gen",NA,NA,NA,"TrojanSpy:AndroidOS/Bray.A",NA,"HEUR:Trojan-Banker.AndroidOS.Bray.j",NA,"Android.Trojan.InfoStealer.XY","Spyware/Android.Agent.1011823",NA,NA,NA,NA,"a.privacy.emial.d",NA,"malware (ai score=99)",NA,"Android/Agent.BMP!tr",NA,"Andr/Xgen2-ZB",NA,"Android:FakeCop-P [Trj]",NA,NA
"126",2021-11-03 00:19:33,2021-11-03 00:19:33,2021-11-03 00:19:33,56,2669106,1,0,0,17,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)",NA,NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,NA,NA,"not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Erwind.A!tr",NA,NA,NA,NA,NA,NA
"127",2021-11-03 08:27:16,2021-11-03 08:27:16,2021-11-03 08:27:16,62,2667888,1,0,0,20,"CA","ZIP",22,NA,NA,NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!1FCC38149CF4",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,NA,NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"128",2021-11-03 00:27:35,2021-11-03 00:27:35,2021-11-03 00:27:35,61,2669106,1,0,0,21,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"129",2021-11-03 08:20:52,2021-11-03 08:20:52,2021-11-03 08:20:52,60,2667641,1,0,0,22,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!93DDEA2C991A",NA,NA,NA,NA,NA,NA,"Trojan ( 0055b3f51 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"130",2021-11-03 00:35:56,2021-11-03 00:35:56,2021-11-03 00:35:56,62,2669106,1,0,0,21,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,NA,NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"131",2021-11-03 07:53:47,2021-11-03 07:53:47,2021-11-03 07:53:47,63,14909972,1,0,0,16,"KR","ZIP",22,NA,NA,NA,NA,"Android.Fakecalls.GEN45163",NA,NA,NA,NA,NA,NA,NA,"Trojan ( 0055e4881 )","Android.PUA.DebugKey",NA,NA,"AndroidOS/Trojan.WBAO-9",NA,NA,"a variant of Android/TrojanDropper.Agent.IZK",NA,NA,"Malicious (score: 99)","HEUR:Trojan-Banker.AndroidOS.Fakecalls.k",NA,NA,NA,NA,NA,NA,NA,NA,"Android.Spy.914.origin",NA,NA,NA,NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Banker.FKCG.Gen",NA,NA,NA,"TrojanDropper:AndroidOS/BankerAgent.X",NA,NA,NA,"Android.Riskware.Agent.JMB","PUP/Android.FLPrev.1039239",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Agent.DSI!tr",NA,"Andr/Xgen2-ZA",NA,NA,NA,NA
"132",2021-11-03 08:06:27,2021-10-07 05:55:23,2021-11-03 08:06:27,59,2150408,3,0,0,17,"CZ","DEX",NA,NA,"Adware.AndroidOS.Adlo.A!c",NA,NA,NA,"Artemis!02F9C9BB715B",NA,NA,NA,NA,NA,NA,"Trojan ( 005761ba1 )",NA,NA,NA,NA,"AppRisk:Generisk","PUA.Gen.2","a variant of Android/TrojanDropper.Agent.GZB",NA,NA,NA,"not-a-virus:HEUR:AdWare.AndroidOS.Adlo.a",NA,NA,NA,NA,NA,NA,NA,NA,"Android.HiddenAds.2807","Dropper.Agent.Android.268022",NA,"Artemis!PUP",NA,NA,"Trojan-Dropper.AndroidOS.Agent",NA,NA,NA,"Trojan/Generic.ASMalwAD.2D",NA,NA,"Adware:AndroidOS/Multiverze",NA,NA,NA,NA,"PUP/Android.FLPrev.1021026",NA,NA,NA,NA,"Dos.Adware.Adlo.Glt",NA,NA,"Android.WIN32.Adlo.a","Android/Agent.GZB!tr",NA,NA,NA,NA,NA,NA
